title,description,start_time,end_date,end_time,booking_date,booking_time,duration,festivals,weekend,vacation_time,unnamed:_18,unnamed:_19,unnamed:_20,selling_price,person_count,duration_hours,commercial_slot,lead_days,competitor_price,outlier_score,outlier_reason,is_global_outlier,slot_lag_price_1,slot_lag_price_2,days_since_last_booking,rolling_price_mean_30,bookings_last_7d,bookings_last_30d,occupancy_rate_7d,occupancy_rate_30d,booking_velocity,month,month_sin,month_cos,year,day_of_week,week_of_year,day_of_year,is_weekend,is_festival,festival_name,festival_detected,festival_category,festival_tier,festival_demand_level,festival_multiplier,festival_overlap_hours,festival_overlap_percentage,festival_window_start,festival_window_end,is_peak_festival,multiple_festival_overlap,highest_priority_festival,is_festival_eve,days_before_festival,days_after_festival,is_long_weekend,is_consecutive_holiday,is_school_vacation,is_local_vacation,is_vacation,season,is_peak_season,is_off_season,slot_type,slot_capacity_hours,commercial_units,duration_bucket,is_extended_booking,hours_over_24,effective_daily_rate,extended_discount_ratio,extended_stay,slot_utilization_ratio,opportunity_cost_factor,is_couple,is_family,is_corporate,weather_condition,lead_time_bucket,lead_time_cat,competitor_diff,temperature,rain_probability,humidity,wind_speed,cloud_cover,demand_score,business_confidence_score,month_slot_avg,month_weekend_slot_avg,month_guest_slot_avg,month_festival_slot_avg,month_leadtime_slot_avg,month_weather_slot_avg,hierarchical_fallback_avg,hierarchical_confidence_score,hierarchical_matched_level,slot_month_weekend_ratio,slot_month_weekend_diff,segment_mean,segment_median,segment_trimmed_mean,segment_weighted_median,segment_std,segment_count,segment_confidence,p25_price,p75_price,is_friday_night,is_saturday_day,is_saturday_night,is_sunday_day,is_sunday_night,is_holiday_bridge,wedding_season,is_same_day,is_lead_1_3d,is_lead_4_7d,is_lead_8_14d,is_lead_15_30d,is_lead_31_60d,is_lead_60d_plus,lead_time_demand_curve,current_occupancy_pct,remaining_inventory,booking_pace,occupancy_trend,demand_index,festival_importance_score,highest_revenue_weekday,highest_revenue_month,weekend_premium_ratio,summer_demand_ratio,winter_demand_ratio,rain_impact_ratio,similar_booking_density_30d,price_momentum_30d,historical_variance,is_near_holiday
Booked by Kenil,"Booking confirmed ✅ 

24 Apr 2024 at 9:00 AM to 24 Apr 2024 at 6:00 PM
4 Persons
Rent: ₹3000
Deposit: ₹2000

Deposit Refund after check out.",2024-04-24 09:00:00,2024-04-24 18:00:00,2024-04-24 18:00:00,2024-04-23,18:37:15,9.0,0,0,1,,,,3000.0,4,12.0,12H Day,0,0.0,0, (Strict),False,4000.0,3500.0,1.0,3145.0,3.0,23.0,0.42857142857142855,0.7666666666666667,0.42857142857142855,4,0.8660254037844387,-0.49999999999999983,2024,1,17,114,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,0,1,summer,1,0,12H Day,12.0,0.5,12H,0,0.0,6000.0,1.0,0,1.0,1.0,0,1,0,Clear,0,Same Day,0.0,26.0,20.0,60.0,4.2,25.0,60.0,75.0,3250.0,3250.0,3214.285714285714,3250.0,3142.8571428571427,3250.0,3214.285714285714,0.9400000000000001,1,1.281,860.0,3060.0,3000.0,3060.0,3000.0,620.8289389425813,15.0,1.0,2500.0,3450.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.20833333333333334,95.0,0.5589989198898647,-0.33809523809523817,31.839989198898646,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by Dharmik,"Booking confirmed ✅ 

25 Apr 2024 at 7:00 PM to 26 Apr 2024 at 6:00 PM
10 Persons
Rent: ₹5000
Deposit: ₹2000

₹2000 received

Deposit Refund after check out.",2024-04-25 19:00:00,2024-04-26 18:00:00,2024-04-26 18:00:00,2024-04-24,12:49:12,23.0000000002328,0,0,1,,,,5000.0,10,24.0,24H Night,1,0.0,0, (Strict),False,12000.0,4500.0,1.0,6350.0,4.0,22.0,0.5714285714285714,0.7333333333333333,0.5714285714285714,4,0.8660254037844387,-0.49999999999999983,2024,2,17,115,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,0,1,summer,1,0,24H Night,24.0,1.0,24H,0,0.0,5000.0,1.0,0,1.0,1.0,0,1,0,Clear,0,Last Minute,0.0,26.0,20.0,60.0,4.2,25.0,60.0,75.0,6326.666666666667,5194.594594594595,6691.428571428572,6326.666666666667,5932.35294117647,6326.666666666667,4910.0,1.0,1,1.477,2158.33,4520.833333333333,4400.0,4520.833333333333,4400.0,577.8364193577901,24.0,1.0,4275.0,4750.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.20833333333333334,95.0,0.7792101536277752,-0.16190476190476188,34.042101536277755,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by Shreyansh,"24 Apr 2024 at 7:00 PM to 25 Apr 2024 at 6:00 AM
2 Persons
Rent: ₹3000
Deposit: ₹2000

₹2000 received

Deposit Refund after check out.",2024-04-24 19:00:00,2024-04-25 06:00:00,2024-04-25 06:00:00,2024-04-24,18:13:45,11.0000000002328,0,0,1,,,,3000.0,2,12.0,Couple Half Night,0,0.0,0, (Month),False,8500.0,8500.0,0.0,3000.0,5.0,23.0,0.7142857142857143,0.7666666666666667,0.7142857142857143,4,0.8660254037844387,-0.49999999999999983,2024,2,17,115,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,0,1,summer,1,0,12H Night,12.0,0.5,12H,0,0.0,6000.0,1.0,0,1.0,1.0,1,0,0,Clear,0,Same Day,0.0,26.0,20.0,60.0,4.2,25.0,60.0,75.0,4000.0,4000.0,4500.0,4000.0,4000.0,4000.0,4000.0,0.51,5,0.801,-746.0,3746.0,3470.0,3746.0,3470.0,791.5048957523888,5.0,1.0,3260.0,4000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.20833333333333334,95.0,0.931664866483108,-0.05238095238095242,35.56664866483108,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by Harsh Kothari,"Booking confirmed ✅ 

26 Apr 2024 at 7:00 PM to 27 Apr 2024 at 6:00 PM
10 Persons
Rent: ₹4800
Deposit: ₹2000

₹2000 received

Deposit Refund after check out.",2024-04-26 19:00:00,2024-04-27 18:00:00,2024-04-27 18:00:00,2024-04-25,18:57:20,23.0000000002328,0,0,1,,,,4800.0,10,24.0,24H Night,1,0.0,0, (Strict),False,5000.0,12000.0,1.0,6280.0,6.0,23.0,0.8571428571428571,0.7666666666666667,0.8571428571428571,4,0.8660254037844387,-0.49999999999999983,2024,3,17,116,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,0,1,summer,1,0,24H Night,24.0,1.0,24H,0,0.0,4800.0,1.0,0,1.0,1.0,0,1,0,Clear,0,Last Minute,0.0,26.0,20.0,60.0,4.2,25.0,60.0,75.0,6331.111111111111,5200.0,6697.142857142857,6331.111111111111,5938.235294117647,6331.111111111111,4920.0,1.0,1,1.477,2158.33,4520.833333333333,4400.0,4520.833333333333,4400.0,577.8364193577901,24.0,1.0,4275.0,4750.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.20833333333333334,95.0,1.1179978397797294,0.09047619047619038,37.42997839779729,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by Mahesh,"28 Apr 2024 at 7:00 PM to 29 Apr 2024 at 6:00 PM
15 Persons
Rent: ₹4000
Deposit: ₹2000

₹2000 received

Deposit Refund after check out.",2024-04-28 19:00:00,2024-04-29 18:00:00,2024-04-29 18:00:00,2024-04-25,11:46:08,23.0000000002328,0,0,1,,,,4000.0,15,24.0,24H Night,3,0.0,1,Percentile (Strict),False,4800.0,5000.0,0.0,6230.0,7.0,24.0,1.0,0.8,1.0,4,0.8660254037844387,-0.49999999999999983,2024,3,17,116,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,0,1,summer,1,0,24H Night,24.0,1.0,24H,0,0.0,4000.0,1.0,0,1.0,1.0,0,0,1,Clear,1,Last Minute,0.0,26.0,20.0,60.0,4.2,25.0,60.0,90.0,6348.888888888889,5221.621621621622,6720.0,6348.888888888889,5961.764705882353,6348.888888888889,4960.0,1.0,1,1.477,2158.33,4520.833333333333,4400.0,4520.833333333333,4400.0,577.8364193577901,24.0,1.0,4275.0,4750.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.20833333333333334,95.0,1.2499843751953101,0.19999999999999996,38.7498437519531,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by Akshay,"Booking confirmed ✅ 

Farm number 11
30 Apr 2024 at 7:00 PM to 1 May 2024 at 6:00 PM
10 Persons
Rent: ₹5000
Deposit: ₹2000

₹2000 received

Deposit Refund after check out.",2024-04-30 19:00:00,2024-05-01 18:00:00,2024-05-01 18:00:00,2024-04-28,18:40:40,23.0000000002328,0,0,1,,,,5000.0,10,24.0,24H Night,2,0.0,0, (Strict),False,4000.0,4800.0,3.0,6280.0,7.0,24.0,1.0,0.8,1.0,4,0.8660254037844387,-0.49999999999999983,2024,6,17,119,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,0,1,summer,1,0,24H Night,24.0,1.0,24H,0,0.0,5000.0,1.0,0,1.0,1.0,0,1,0,Clear,0,Last Minute,0.0,26.0,20.0,60.0,4.2,25.0,60.0,90.0,6326.666666666667,5194.594594594595,6691.428571428572,6326.666666666667,5932.35294117647,6326.666666666667,4910.0,1.0,1,1.477,2158.33,4520.833333333333,4400.0,4520.833333333333,4400.0,577.8364193577901,24.0,1.0,4275.0,4750.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.0,0.20833333333333334,95.0,1.2499843751953101,0.19999999999999996,38.7498437519531,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by Jatin,"Booking confirmed ✅ 
Castillo 11

3 May 2024 at 7:00 PM to 4 May 2024 at 6:00 PM
10 Persons
Rent: ₹5500
Deposit: ₹2000

₹2000 received

Deposit Refund after check out.",2024-05-03 19:00:00,2024-05-04 18:00:00,2024-05-04 18:00:00,2024-04-29,21:57:14,23.0000000002328,0,0,1,,,,5500.0,10,24.0,24H Night,3,0.0,0, (Strict),False,5000.0,4000.0,1.0,5880.0,7.0,25.0,1.0,0.8333333333333334,1.0,4,0.8660254037844387,-0.49999999999999983,2024,0,18,120,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,0,0,1,summer,1,0,24H Night,24.0,1.0,24H,0,0.0,5500.0,1.0,0,1.0,1.0,0,1,0,Clear,1,Last Minute,0.0,26.0,20.0,60.0,4.2,25.0,60.0,90.0,6315.555555555556,5181.081081081081,6677.142857142857,6315.555555555556,5917.64705882353,6315.555555555556,4885.0,1.0,1,1.477,2158.33,4520.833333333333,4400.0,4520.833333333333,4400.0,577.8364193577901,24.0,1.0,4275.0,4750.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.20833333333333334,95.0,1.199985600172798,0.16666666666666663,38.24985600172798,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by agent sagar,"3 May 2024 at 7:00 AM to 3 May 2024 at 6:00 PM
10 Persons
Rent: ₹4000
Deposit: ₹2000

₹2000 received 

Deposit Refund after check out.",2024-05-03 07:00:00,2024-05-03 18:00:00,2024-05-03 18:00:00,2024-05-01,11:51:09,11.0000000002328,0,0,1,,,,4000.0,10,12.0,12H Day,1,0.0,0, (Strict),False,3000.0,4000.0,2.0,3195.0,5.0,23.0,0.7142857142857143,0.7666666666666667,0.7142857142857143,5,0.49999999999999994,-0.8660254037844387,2024,2,18,122,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,1,1,1,summer,1,0,12H Day,12.0,0.5,12H,0,0.0,8000.0,1.0,0,1.0,1.0,0,1,0,Clear,0,Last Minute,0.0,26.0,20.0,60.0,4.2,25.0,60.0,75.0,3863.8888888888887,3863.8888888888887,4611.111111111111,3863.8888888888887,3471.875,3863.8888888888887,3928.5714285714284,0.9400000000000001,1,0.931,-228.57,3303.5714285714284,2950.0,3303.5714285714284,2950.0,1902.6766859949096,14.0,1.0,2175.0,3400.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.25833333333333336,89.0,0.931664866483108,-0.05238095238095242,37.06664866483108,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by Kautik,"Booking confirmed ✅ 
Farm number 11
Castillo the Villa

4 May 2024 at 7:00 PM to 5 May 2024 at 6:00 PM
15 Persons
Rent: ₹12000
Deposit: ₹2000

Deposit Refund after check out.

₹4000 received",2024-05-04 19:00:00,2024-05-05 18:00:00,2024-05-05 18:00:00,2024-05-01,16:41:43,23.0000000002328,0,1,1,,,,12000.0,15,24.0,24H Night,3,0.0,0, (Strict),False,5500.0,5000.0,0.0,6630.0,6.0,24.0,0.8571428571428571,0.8,0.8571428571428571,5,0.49999999999999994,-0.8660254037844387,2024,2,18,122,1,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,1,0,1,1,1,summer,1,0,24H Night,24.0,1.0,24H,0,0.0,12000.0,1.0,0,1.0,1.0,0,0,1,Clear,1,Last Minute,0.0,26.0,20.0,60.0,4.2,25.0,100.0,90.0,6638.888888888889,12307.692307692309,6967.391304347826,6638.888888888889,6488.888888888889,6638.888888888889,12166.666666666666,0.93,1,1.534,2564.1,7366.666666666667,5400.0,7366.666666666667,5400.0,3740.2094415509227,33.0,1.0,4400.0,11200.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.25833333333333336,89.0,1.071415178738837,0.05714285714285705,58.464151787388374,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked bh Rajesh,"6 May 2024 at 7:00 AM to 6 May 2024 at 6:00 PM
15 Persons
Rent: ₹4000
Deposit: ₹2000

₹2000 received

Deposit Refund after check out.",2024-05-06 07:00:00,2024-05-06 18:00:00,2024-05-06 18:00:00,2024-05-01,09:41:22,11.0000000002328,0,0,1,,,,4000.0,15,12.0,12H Day,4,0.0,0, (Strict),False,4000.0,3000.0,0.0,3295.0,7.0,25.0,1.0,0.8333333333333334,1.0,5,0.49999999999999994,-0.8660254037844387,2024,2,18,122,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,1,1,1,summer,1,0,12H Day,12.0,0.5,12H,0,0.0,8000.0,1.0,0,1.0,1.0,0,0,1,Clear,1,Standard,0.0,26.0,20.0,60.0,4.2,25.0,60.0,90.0,3863.8888888888887,3863.8888888888887,4611.111111111111,3863.8888888888887,10000.0,3863.8888888888887,4611.111111111111,0.76,3,0.931,-228.57,3303.5714285714284,2950.0,3303.5714285714284,2950.0,1902.6766859949096,14.0,1.0,2175.0,3400.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.25833333333333336,89.0,1.199985600172798,0.16666666666666663,39.74985600172798,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by Juhil,"Confirmed booking
Farm number 11

10 May 2024 at 7:00 PM to 11 May 2024 at 6:00 PM
14 Persons
Rent: ₹5000
Deposit: ₹2000

₹2000 received

Deposit Refund after check out.",2024-05-10 19:00:00,2024-05-11 18:00:00,2024-05-11 18:00:00,2024-05-04,10:07:42,23.0000000002328,0,0,1,,,,5000.0,14,24.0,24H Night,6,0.0,0, (Strict),False,12000.0,5500.0,3.0,6180.0,6.0,25.0,0.8571428571428571,0.8333333333333334,0.8571428571428571,5,0.49999999999999994,-0.8660254037844387,2024,5,18,125,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,1,1,1,summer,1,0,24H Night,24.0,1.0,24H,0,0.0,5000.0,1.0,0,1.0,1.0,0,0,1,Clear,1,Standard,0.0,26.0,20.0,60.0,4.2,25.0,60.0,90.0,6736.111111111111,5396.551724137931,7119.565217391304,6736.111111111111,6961.538461538462,6736.111111111111,5750.0,1.0,1,1.534,2564.1,4802.5641025641025,4600.0,4802.5641025641025,4600.0,1331.893622172104,39.0,1.0,4400.0,5300.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,0.25833333333333336,89.0,1.028559085862398,0.023809523809523725,38.03559085862398,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by Harshil,"Castillo Villa - 11 number

8 May 2024 at 7:00 PM to 9 May 2024 at 6:00 PM
10 Persons
Rent: ₹5000
Deposit: ₹2000

₹2000 received 

Deposit Refund after check out.",2024-05-08 19:00:00,2024-05-09 18:00:00,2024-05-09 18:00:00,2024-05-04,13:09:22,23.0000000002328,0,0,1,,,,5000.0,10,24.0,24H Night,4,0.0,0, (Strict),False,5000.0,12000.0,0.0,6280.0,7.0,26.0,1.0,0.8666666666666667,1.0,5,0.49999999999999994,-0.8660254037844387,2024,5,18,125,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,1,1,1,summer,1,0,24H Night,24.0,1.0,24H,0,0.0,5000.0,1.0,0,1.0,1.0,0,1,0,Clear,1,Standard,0.0,26.0,20.0,60.0,4.2,25.0,60.0,90.0,6736.111111111111,5396.551724137931,7119.565217391304,6736.111111111111,6961.538461538462,6736.111111111111,5750.0,1.0,1,1.534,2564.1,4802.5641025641025,4600.0,4802.5641025641025,4600.0,1331.893622172104,39.0,1.0,4400.0,5300.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,0.25833333333333336,89.0,1.1538328403903033,0.1333333333333333,39.28832840390303,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by Bhumika,"Confirmed booking
Farm number 11

7 May 2024 at 7:00 PM to 8 May 2024 at 6:00 PM
Rent: 3000
6 Persons",2024-05-07 19:00:00,2024-05-08 18:00:00,2024-05-08 18:00:00,2024-05-06,09:30:48,23.0000000002328,0,0,1,,,,3000.0,6,24.0,24H Night,1,0.0,2,"MAD, IQR (Strict)",True,5000.0,5000.0,2.0,6130.0,6.0,25.0,0.8571428571428571,0.8333333333333334,0.8571428571428571,5,0.49999999999999994,-0.8660254037844387,2024,0,19,127,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,1,1,1,summer,1,0,24H Night,24.0,1.0,24H,0,0.0,3000.0,1.0,0,1.0,1.0,0,1,0,Clear,0,Last Minute,0.0,26.0,20.0,60.0,4.2,25.0,60.0,75.0,6763.888888888889,5431.0344827586205,5576.923076923077,6763.888888888889,6688.888888888889,6763.888888888889,4571.428571428572,0.9400000000000001,1,1.534,2564.1,4802.5641025641025,4600.0,4802.5641025641025,4600.0,1331.893622172104,39.0,1.0,4400.0,5300.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.25833333333333336,89.0,1.028559085862398,0.023809523809523725,38.03559085862398,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by Sagar,"Booking Confirmed ✅ 
Castillo Farm number 11

9 May 2024 at 7:00 PM to 10 May 2024 at 6:00 PM
15 Persons
Rent: ₹5500
Deposit: ₹2000

₹500 received 


Deposit Refund after check out.",2024-05-09 19:00:00,2024-05-10 18:00:00,2024-05-10 18:00:00,2024-05-07,20:22:23,23.0000000002328,0,0,1,,,,5500.0,15,24.0,24H Night,1,0.0,0, (Strict),False,3000.0,5000.0,1.0,5480.0,7.0,25.0,1.0,0.8333333333333334,1.0,5,0.49999999999999994,-0.8660254037844387,2024,1,19,128,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,1,1,1,summer,1,0,24H Night,24.0,1.0,24H,0,0.0,5500.0,1.0,0,1.0,1.0,0,0,1,Clear,0,Last Minute,0.0,26.0,20.0,60.0,4.2,25.0,60.0,75.0,6729.166666666667,5387.931034482759,7108.695652173913,6729.166666666667,6633.333333333333,6729.166666666667,5200.0,1.0,1,1.534,2564.1,4802.5641025641025,4600.0,4802.5641025641025,4600.0,1331.893622172104,39.0,1.0,4400.0,5300.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.25833333333333336,89.0,1.199985600172798,0.16666666666666663,39.74985600172798,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by Jayanti,"Booking confirmed ✅ 
Castillo Farm number 11

12 May 2024 at 8:00 PM to 13 May 2024 at 6:00 PM
10 Persons
Rent: ₹5000
Deposit: ₹2000

₹2000 received

Deposit Refund after check out.",2024-05-12 20:00:00,2024-05-13 18:00:00,2024-05-13 18:00:00,2024-05-07,13:43:03,21.9999999997672,0,0,1,,,,5000.0,10,24.0,24H Night,5,0.0,0, (Strict),False,5500.0,3000.0,0.0,5480.0,8.0,26.0,1.0,0.8666666666666667,1.1428571428571428,5,0.49999999999999994,-0.8660254037844387,2024,1,19,128,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,1,1,1,summer,1,0,24H Night,24.0,1.0,24H,0,0.0,5000.0,1.0,0,1.0,1.0,0,1,0,Clear,1,Standard,0.0,26.0,20.0,60.0,4.2,25.0,60.0,90.0,6736.111111111111,5396.551724137931,7119.565217391304,6736.111111111111,6961.538461538462,6736.111111111111,5750.0,1.0,1,1.534,2564.1,4802.5641025641025,4600.0,4802.5641025641025,4600.0,1331.893622172104,39.0,1.0,4400.0,5300.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.25833333333333336,89.0,1.3186661033032037,0.1333333333333333,40.93666103303204,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by Babumama,"13 May 2024 at 7:00 PM to 14 May 2024 at 6:00 PM
15 Persons
Rent: ₹5000
Deposit: ₹2000

Deposit Refund after check out.",2024-05-13 19:00:00,2024-05-14 18:00:00,2024-05-14 18:00:00,2024-05-10,13:21:59,23.0000000002328,0,0,1,,,,5000.0,15,24.0,24H Night,3,0.0,0, (Strict),False,5000.0,5500.0,3.0,5500.0,6.0,24.0,0.8571428571428571,0.8,0.8571428571428571,5,0.49999999999999994,-0.8660254037844387,2024,4,19,131,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,1,1,1,summer,1,0,24H Night,24.0,1.0,24H,0,0.0,5000.0,1.0,0,1.0,1.0,0,0,1,Clear,1,Last Minute,0.0,26.0,20.0,60.0,4.2,25.0,60.0,90.0,6736.111111111111,5396.551724137931,7119.565217391304,6736.111111111111,6644.444444444444,6736.111111111111,5225.0,1.0,1,1.534,2564.1,4802.5641025641025,4600.0,4802.5641025641025,4600.0,1331.893622172104,39.0,1.0,4400.0,5300.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.25833333333333336,89.0,1.071415178738837,0.05714285714285705,38.464151787388374,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by Mohit,"17 May 2024 at 7:00 PM to 18 May 2024 at 6:00 PM
16 Persons
Rent: ₹5000
Deposit: ₹2000

₹2000 received

Deposit Refund after check out.",2024-05-17 19:00:00,2024-05-18 18:00:00,2024-05-18 18:00:00,2024-05-10,22:07:05,23.0000000002328,0,0,1,,,,5000.0,16,24.0,24H Night,6,0.0,0, (Strict),False,5000.0,5000.0,0.0,5600.0,7.0,25.0,1.0,0.8333333333333334,1.0,5,0.49999999999999994,-0.8660254037844387,2024,4,19,131,0,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,0,0,1,1,1,summer,1,0,24H Night,24.0,1.0,24H,0,0.0,5000.0,1.0,0,1.0,1.0,0,0,1,Clear,1,Standard,0.0,26.0,20.0,60.0,4.2,25.0,60.0,90.0,6736.111111111111,5396.551724137931,7000.0,6736.111111111111,6961.538461538462,6736.111111111111,5833.333333333333,0.76,3,1.534,2564.1,4802.5641025641025,4600.0,4802.5641025641025,4600.0,1331.893622172104,39.0,1.0,4400.0,5300.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.25833333333333336,89.0,1.199985600172798,0.16666666666666663,39.74985600172798,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by Agent Shyam,"11 May 2024 at 7:00 PM to 12 May 2024 at 6:00 PM
8 Persons
Rent: ₹10000
Deposit: ₹2000

₹4000 received

Deposit Refund after check out.",2024-05-11 19:00:00,2024-05-12 18:00:00,2024-05-12 18:00:00,2024-05-11,17:25:36,23.0000000002328,0,1,1,,,,10000.0,8,24.0,24H Night,0,0.0,0, (Strict),False,5000.0,5000.0,1.0,6100.0,6.0,24.0,0.8571428571428571,0.8,0.8571428571428571,5,0.49999999999999994,-0.8660254037844387,2024,5,19,132,1,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,1,0,1,1,1,summer,1,0,24H Night,24.0,1.0,24H,0,0.0,10000.0,1.0,0,1.0,1.0,0,1,0,Clear,0,Same Day,0.0,26.0,20.0,60.0,4.2,25.0,100.0,75.0,6666.666666666667,12461.538461538461,5038.461538461538,6666.666666666667,6533.333333333333,6666.666666666667,12461.538461538461,0.6,5,1.534,2564.1,7366.666666666667,5400.0,7366.666666666667,5400.0,3740.2094415509227,33.0,1.0,4400.0,11200.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.0,0.25833333333333336,89.0,1.071415178738837,0.05714285714285705,58.464151787388374,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
Booked by Jignesh,"Booking Confirmed ✅
Farm number 11

18 May 2024 at 7:00 PM to 19 May 2024 at 6:00 PM
15 Persons
Rent: ₹13000
Deposit: ₹2000

₹5000 received 

Deposit Refund after check out.",2024-05-18 19:00:00,2024-05-19 18:00:00,2024-05-19 18:00:00,2024-05-12,22:52:41,23.0000000002328,0,1,1,,,,13000.0,15,24.0,24H Night,5,0.0,0, (Strict),False,10000.0,5000.0,1.0,6850.0,7.0,25.0,1.0,0.8333333333333334,1.0,5,0.49999999999999994,-0.8660254037844387,2024,6,19,133,1,0,Festival,False,Standard,Tier 2,High,1.0,0.0,0.0,,,False,False,Festival,0,7,7,1,0,1,1,1,summer,1,0,24H Night,24.0,1.0,24H,0,0.0,13000.0,1.0,0,1.0,1.0,0,0,1,Clear,1,Standard,0.0,26.0,20.0,60.0,4.2,25.0,100.0,90.0,6625.0,12230.76923076923,6945.652173913043,6625.0,6653.846153846154,6625.0,13166.666666666666,0.9,1,1.534,2564.1,7366.666666666667,5400.0,7366.666666666667,5400.0,3740.2094415509227,33.0,1.0,4400.0,11200.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,0.25833333333333336,89.0,1.199985600172798,0.16666666666666663,59.74985600172798,0.0,1,5,1.891,1.2,1.067,0.8,0,8500.0,0,0
